,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,3214281,1,47778,82000,99.0,55,2023-04-22T22:20,-4778,43000
1,3214275,2,47778,82000,100.0,95,2023-04-22T22:20,-4778,43000
2,3214271,3,47778,82000,100.0,35,2023-04-22T22:20,-4778,43000
3,3214276,4,37778,69000,99.0,48,2023-04-22T22:20,-3778,34000
4,3214279,5,37778,69000,96.0,38,2023-04-22T22:20,-3778,34000
5,2272830,6,35910,39900,97.0,20593,2023-04-22T22:20,-10773,25137
6,3214274,7,47778,82000,100.0,37,2023-04-22T22:20,-4778,43000
7,1763157,8,49400,52000,95.0,2874,2023-04-22T22:20,0,49400
8,3214277,9,37778,69000,96.0,38,2023-04-22T22:20,-3778,34000
9,3214282,10,47778,82000,100.0,24,2023-04-22T22:20,-4778,43000
10,1848166,11,44100,49000,97.0,41535,2023-04-22T22:20,-4410,39690
11,3214278,12,37778,69000,100.0,16,2023-04-22T22:20,-3778,34000
12,345889,13,29900,47900,95.0,10337,2023-04-22T22:20,0,29900
13,2623779,14,88200,98000,98.0,62,2023-04-22T22:20,0,88200
14,2442409,15,39000,78000,96.0,9279,2023-04-22T22:20,-5850,33150
15,1944612,16,35800,59700,97.0,3123,2023-04-22T22:20,0,35800
16,2398380,17,22500,45000,96.0,1721,2023-04-22T22:20,0,22500
17,1921901,18,36900,70500,96.0,7734,2023-04-22T22:20,0,36900
18,2086653,19,16900,0,97.0,40727,2023-04-22T22:20,0,16900
19,2479911,20,49400,76000,97.0,4586,2023-04-22T22:20,0,49400
20,3105468,21,79000,0,98.0,138,2023-04-22T22:20,-11850,67150
21,2285512,22,49400,52000,96.0,1824,2023-04-22T22:20,0,49400
22,1388775,23,17890,19900,97.0,11690,2023-04-22T22:20,0,17890
23,2646350,24,59800,94000,95.0,4926,2023-04-22T22:20,-5980,53820
24,2623778,25,88200,98000,99.0,23,2023-04-22T22:20,0,88200
25,3214273,26,47778,82000,96.0,23,2023-04-22T22:20,-4778,43000
26,1884943,27,29900,39000,96.0,19093,2023-04-22T22:20,-4485,25415
