,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,2272830,1,35910,39900,97.0,19191,2023-04-06T18:55,-3591,32319
1,1848166,2,44100,49000,97.0,41024,2023-04-06T18:55,0,44100
2,2479911,3,49400,76000,97.0,4197,2023-04-06T18:55,0,49400
3,345889,4,29900,47900,95.0,9770,2023-04-06T18:55,0,29900
4,1763157,5,49400,52000,95.0,2634,2023-04-06T18:55,0,49400
5,2646350,6,59800,94000,95.0,4127,2023-04-06T18:55,-11960,47840
6,2086653,7,16900,0,97.0,39431,2023-04-06T18:55,0,16900
7,1882578,8,35910,39900,97.0,9471,2023-04-06T18:55,0,35910
8,3134406,9,53910,59900,0.0,0,2023-04-06T18:55,0,53910
9,3187851,10,49900,110000,99.0,42,2023-04-06T18:55,0,49900
10,2034137,11,31800,0,97.0,17068,2023-04-06T18:55,-4770,27030
11,2377269,12,38250,45000,97.0,3893,2023-04-06T18:55,0,38250
12,3105468,13,71100,79000,98.0,42,2023-04-06T18:55,0,71100
13,3134405,14,44910,49900,0.0,0,2023-04-06T18:55,0,44910
14,2149254,15,37800,0,97.0,33201,2023-04-06T18:55,-5670,32130
15,2442409,16,39000,78000,96.0,8893,2023-04-06T18:55,-5850,33150
16,3154713,17,49500,66000,0.0,0,2023-04-06T18:55,-4950,44550
17,2996536,18,39900,59000,96.0,496,2023-04-06T18:55,-7980,31920
18,1921901,19,36900,70500,96.0,7556,2023-04-06T18:55,0,36900
19,2122566,20,33800,0,97.0,15940,2023-04-06T18:55,-6760,27040
20,1939099,21,34300,49000,97.0,11744,2023-04-06T18:55,0,34300
21,2313388,22,76500,85000,96.0,2118,2023-04-06T18:55,0,76500
22,2409397,23,31500,45000,97.0,2742,2023-04-06T18:55,-3150,28350
23,1706633,24,199000,0,97.0,2389,2023-04-06T18:55,0,199000
24,3154715,25,49500,66000,0.0,0,2023-04-06T18:55,-4950,44550
25,1884943,26,29900,39000,96.0,18884,2023-04-06T18:55,0,29900
26,1828538,27,39900,69900,95.0,2928,2023-04-06T18:55,0,39900
27,1817394,28,59900,150000,93.0,7189,2023-04-06T18:55,0,59900
28,1944612,29,35800,59700,97.0,2867,2023-04-06T18:55,0,35800
29,2737983,30,119000,0,99.0,50,2023-04-06T18:55,0,119000
30,1899755,31,29900,39000,96.0,4936,2023-04-06T18:55,0,29900
31,2314616,32,39000,43000,97.0,8250,2023-04-06T18:55,0,39000
32,2065708,33,59000,62000,98.0,6585,2023-04-06T18:55,-8850,50150
33,1420730,34,35000,58000,95.0,35959,2023-04-06T18:55,-7000,28000
34,2396645,35,39900,59000,96.0,23445,2023-04-06T18:55,-7980,31920
35,1706634,36,199000,0,97.0,1537,2023-04-06T18:55,0,199000
36,1503352,37,39900,42000,97.0,8416,2023-04-06T18:55,0,39900
37,3143791,38,39900,68000,99.0,48,2023-04-06T18:55,-7980,31920
38,994588,39,39900,53000,93.0,6014,2023-04-06T18:55,-3990,35910
39,1005680,40,17500,35000,95.0,9084,2023-04-06T18:55,0,17500
40,2368712,41,38700,43000,97.0,5575,2023-04-06T18:55,-1935,36765
41,3034895,42,101150,119000,98.0,360,2023-04-06T18:55,0,101150
42,2326935,43,63200,79000,96.0,12946,2023-04-06T18:55,-6320,56880
43,2403601,44,32500,50000,96.0,2206,2023-04-06T18:55,0,32500
44,1763164,45,49400,52000,96.0,2379,2023-04-06T18:55,0,49400
45,2913656,46,47900,64000,96.0,305,2023-04-06T18:55,-4790,43110
46,2851485,47,68900,0,96.0,465,2023-04-06T18:55,0,68900
47,854337,48,33900,0,95.0,17322,2023-04-06T18:55,0,33900
48,996177,49,15900,0,95.0,77519,2023-04-06T18:55,0,15900
49,2285512,50,44200,52000,96.0,1715,2023-04-06T18:55,0,44200
50,3206068,51,52900,74000,0.0,0,2023-04-06T18:55,0,52900
51,3154716,52,49500,66000,0.0,0,2023-04-06T18:55,-4950,44550
52,2038497,53,36000,45000,95.0,16285,2023-04-06T18:55,-3600,32400
53,2376229,54,36000,0,97.0,3830,2023-04-06T18:55,0,36000
54,3154714,55,49500,66000,0.0,0,2023-04-06T18:55,-4950,44550
55,1943792,56,34400,43000,96.0,5347,2023-04-06T18:55,0,34400
56,3180166,57,31200,39000,100.0,7,2023-04-06T18:55,0,31200
57,2708999,58,49800,62500,96.0,636,2023-04-06T18:55,-4980,44820
58,2453556,59,39900,42000,97.0,6265,2023-04-06T18:55,0,39900
59,1763123,60,84550,89000,96.0,1667,2023-04-06T18:55,-4228,80322
60,3146113,61,19900,49000,86.0,3,2023-04-06T18:55,0,19900
61,2392759,62,39900,49600,95.0,4004,2023-04-06T18:55,-3990,35910
62,1336398,63,40200,67000,96.0,19057,2023-04-06T18:55,0,40200
63,2065703,64,59000,62000,98.0,5512,2023-04-06T18:55,-8850,50150
64,1582356,65,49200,82000,96.0,16131,2023-04-06T18:55,0,49200
65,1911516,66,48900,81900,95.0,6171,2023-04-06T18:55,0,48900
66,2035287,67,39800,0,97.0,8701,2023-04-06T18:55,-5970,33830
67,2376233,68,36000,0,97.0,2217,2023-04-06T18:55,0,36000
68,2050094,69,27800,0,97.0,6669,2023-04-06T18:55,-4170,23630
69,1005683,70,17500,35000,95.0,10771,2023-04-06T18:55,0,17500
70,2996537,71,39900,59000,96.0,304,2023-04-06T18:55,-7980,31920
71,3150102,72,30600,34000,0.0,0,2023-04-06T18:55,0,30600
72,1417691,73,13900,0,97.0,18526,2023-04-06T18:55,0,13900
73,3052036,74,59400,66000,96.0,150,2023-04-06T18:55,-11880,47520
74,3034893,75,65400,109000,100.0,31,2023-04-06T18:55,0,65400
75,2612829,76,44900,67900,97.0,1685,2023-04-06T18:55,-8980,35920
76,2398381,77,31500,45000,96.0,3575,2023-04-06T18:55,-3150,28350
77,2471760,78,35100,39000,97.0,6510,2023-04-06T18:55,-3510,31590
78,1742666,79,46900,66000,96.0,3912,2023-04-06T18:55,-9380,37520
79,1382658,80,16900,0,94.0,47372,2023-04-06T18:55,0,16900
80,2518417,81,27500,55000,93.0,448,2023-04-06T18:55,0,27500
81,3058273,82,86400,108000,100.0,3,2023-04-06T18:55,-8640,77760
