,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,1848166,1,34300,49000,97.0,41813,2023-04-30T19:45,-3430,30870
1,1763157,2,49300,52000,96.0,3095,2023-04-30T19:45,0,49300
2,2442409,3,27300,78000,96.0,9563,2023-04-30T19:45,0,27300
3,2272830,4,35910,39900,97.0,21297,2023-04-30T19:45,-7182,28728
4,3187851,5,49900,110000,96.0,495,2023-04-30T19:45,-4990,44910
5,1921901,6,36900,70500,96.0,7886,2023-04-30T19:45,0,36900
6,3143791,7,45900,68000,97.0,1045,2023-04-30T19:45,-9180,36720
7,3204179,8,49900,0,98.0,115,2023-04-30T19:45,0,49900
8,2646350,9,59800,94000,95.0,5281,2023-04-30T19:45,-5980,53820
9,2285512,10,49300,52000,96.0,1952,2023-04-30T19:45,-2465,46835
10,1944612,11,35800,59700,97.0,3274,2023-04-30T19:45,0,35800
11,345889,12,29900,47900,96.0,10684,2023-04-30T19:45,0,29900
12,2820620,13,1092000,0,100.0,5,2023-04-30T19:45,0,1092000
13,3259338,14,88200,98000,100.0,1,2023-04-30T19:45,0,88200
14,1884943,15,27900,39000,96.0,19250,2023-04-30T19:45,-4185,23715
15,3219911,16,69900,118000,97.0,93,2023-04-30T19:45,-6990,62910
16,2086653,17,16900,0,97.0,41316,2023-04-30T19:45,0,16900
17,2575342,18,39900,59000,96.0,1062,2023-04-30T19:45,-3990,35910
18,3214271,19,49200,82000,98.0,352,2023-04-30T19:45,0,49200
19,1882578,20,35910,39900,97.0,11075,2023-04-30T19:45,-7182,28728
20,3043740,21,49700,59000,98.0,109,2023-04-30T19:45,-2485,47215
21,1899755,22,27900,39000,96.0,5211,2023-04-30T19:45,-4185,23715
22,2479911,23,49400,76000,97.0,4783,2023-04-30T19:45,-2470,46930
23,2453556,24,39900,42000,97.0,6563,2023-04-30T19:45,0,39900
24,3257423,25,69300,99000,0.0,0,2023-04-30T19:45,0,69300
25,3046771,26,39560,46000,98.0,230,2023-04-30T19:45,0,39560
26,2462040,27,38000,45000,95.0,4132,2023-04-30T19:45,-5700,32300
27,2376229,28,32400,36000,97.0,4037,2023-04-30T19:45,0,32400
28,3214275,29,49200,82000,98.0,543,2023-04-30T19:45,0,49200
29,3214280,30,49200,82000,98.0,490,2023-04-30T19:45,0,49200
30,3105468,31,63200,79000,98.0,160,2023-04-30T19:45,0,63200
31,2376233,32,32400,36000,97.0,2385,2023-04-30T19:45,0,32400
32,2398380,33,27000,45000,96.0,1943,2023-04-30T19:45,-2700,24300
33,3265079,34,42000,0,97.0,128,2023-04-30T19:45,0,42000
34,1763218,35,80100,89000,96.0,1573,2023-04-30T19:45,0,80100
35,1763123,36,80100,89000,96.0,1737,2023-04-30T19:45,0,80100
36,2645415,37,55300,79000,98.0,390,2023-04-30T19:45,0,55300
37,1848797,38,169000,0,97.0,140,2023-04-30T19:45,0,169000
38,1939099,39,31850,49000,97.0,12303,2023-04-30T19:45,-6370,25480
39,2034137,40,31800,0,97.0,18683,2023-04-30T19:45,-4770,27030
40,3042516,41,42000,65000,96.0,289,2023-04-30T19:45,-4200,37800
41,2409894,42,27300,78000,97.0,5402,2023-04-30T19:45,0,27300
42,2461377,43,169000,0,96.0,356,2023-04-30T19:45,0,169000
43,3214283,44,49200,82000,98.0,370,2023-04-30T19:45,0,49200
44,1503352,45,39900,42000,97.0,8634,2023-04-30T19:45,0,39900
45,1706633,46,199000,0,97.0,2523,2023-04-30T19:45,0,199000
46,1779737,47,20800,32000,96.0,7611,2023-04-30T19:45,-3120,17680
47,2996536,48,39900,59000,96.0,900,2023-04-30T19:45,-3990,35910
48,2913659,49,47900,64000,96.0,425,2023-04-30T19:45,-9580,38320
49,3141118,50,109000,0,80.0,2,2023-04-30T19:45,-16350,92650
50,1955452,51,39800,69990,95.0,2834,2023-04-30T19:45,0,39800
51,3046818,52,39560,46000,98.0,162,2023-04-30T19:45,0,39560
52,2377269,53,45000,0,97.0,4392,2023-04-30T19:45,0,45000
53,3174960,54,69900,87900,96.0,10,2023-04-30T19:45,0,69900
54,2015684,55,39000,0,94.0,6570,2023-04-30T19:45,0,39000
55,1836749,56,119000,0,95.0,32,2023-04-30T19:45,0,119000
56,2426596,57,34400,43000,96.0,3086,2023-04-30T19:45,-5160,29240
57,3211815,58,24500,35000,97.0,109,2023-04-30T19:45,-4900,19600
58,3071299,59,39800,45000,96.0,126,2023-04-30T19:45,-5970,33830
59,3227259,60,39900,45000,100.0,6,2023-04-30T19:45,-11970,27930
60,2471760,61,27300,39000,97.0,6703,2023-04-30T19:45,0,27300
61,1005683,62,14000,35000,95.0,11309,2023-04-30T19:45,0,14000
62,2453552,63,39900,42000,97.0,3169,2023-04-30T19:45,0,39900
63,3256915,64,70000,150000,100.0,2,2023-04-30T19:45,0,70000
64,994588,65,39900,53000,94.0,6237,2023-04-30T19:45,-11970,27930
65,1008043,66,48000,60000,95.0,14848,2023-04-30T19:45,-7200,40800
66,3134406,67,53910,59900,99.0,337,2023-04-30T19:45,-10782,43128
67,3064420,68,61500,69000,98.0,185,2023-04-30T19:45,-3075,58425
68,2326935,69,47400,79000,96.0,13219,2023-04-30T19:45,-9480,37920
69,3129723,70,31200,39000,97.0,168,2023-04-30T19:45,-4680,26520
70,1336398,71,33500,67000,96.0,19305,2023-04-30T19:45,-6700,26800
71,1846930,72,17500,39000,96.0,8535,2023-04-30T19:45,0,17500
72,2368712,73,38700,43000,97.0,5737,2023-04-30T19:45,-7740,30960
73,1820701,74,31500,35000,97.0,5671,2023-04-30T19:45,0,31500
