,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,3154715,1,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
1,3154716,2,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
2,3154714,3,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
3,3154712,4,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
4,3154713,5,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
5,3154710,6,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
6,3154711,7,49500,66000,0.0,0,2023-04-03T22:29,-4950,44550
7,2272830,8,35910,39900,97.0,18997,2023-04-03T22:29,-3591,32319
8,1848166,9,44100,49000,97.0,40898,2023-04-03T22:29,0,44100
9,2479911,10,49400,76000,97.0,4092,2023-04-03T22:29,0,49400
10,994588,11,39900,53000,93.0,5981,2023-04-03T22:29,-3990,35910
11,2646350,12,59800,94000,95.0,4028,2023-04-03T22:29,-5980,53820
12,2086653,13,16900,0,97.0,39191,2023-04-03T22:29,0,16900
13,2442409,14,39000,78000,96.0,8801,2023-04-03T22:29,-7800,31200
14,345889,15,29900,47900,95.0,9688,2023-04-03T22:29,0,29900
15,3187851,16,49900,110000,100.0,4,2023-04-03T22:29,0,49900
16,2377269,17,38250,45000,97.0,3815,2023-04-03T22:29,0,38250
17,2149254,18,37800,0,97.0,32875,2023-04-03T22:29,-5670,32130
18,1921901,19,36900,70500,96.0,7536,2023-04-03T22:29,0,36900
19,1778065,20,101000,0,90.0,21,2023-04-03T22:29,0,101000
20,1706633,21,199000,0,97.0,2379,2023-04-03T22:29,0,199000
21,2996536,22,39900,59000,96.0,469,2023-04-03T22:29,0,39900
22,1763157,23,49400,52000,95.0,2618,2023-04-03T22:29,0,49400
23,1498103,24,199000,0,96.0,849,2023-04-03T22:29,0,199000
24,1939099,25,34300,49000,97.0,11676,2023-04-03T22:29,0,34300
25,1005680,26,17500,35000,95.0,9011,2023-04-03T22:29,0,17500
26,1944612,27,35800,59700,97.0,2830,2023-04-03T22:29,-1790,34010
27,2996252,28,64000,117000,100.0,2,2023-04-03T22:29,0,64000
28,1706634,29,199000,0,97.0,1522,2023-04-03T22:29,0,199000
29,2375962,30,59000,62000,98.0,5326,2023-04-03T22:29,-8850,50150
30,2775713,31,39800,49000,93.0,2911,2023-04-03T22:29,0,39800
31,1943792,32,34400,43000,96.0,5294,2023-04-03T22:29,0,34400
32,1706635,33,199000,0,96.0,477,2023-04-03T22:29,0,199000
33,996177,34,15900,0,95.0,77431,2023-04-03T22:29,0,15900
34,1828538,35,39900,69900,95.0,2906,2023-04-03T22:29,0,39900
35,1884943,36,29900,39000,96.0,18844,2023-04-03T22:29,0,29900
36,2038497,37,36000,45000,95.0,16238,2023-04-03T22:29,-3600,32400
37,2396645,38,39900,59000,96.0,23353,2023-04-03T22:29,0,39900
38,2043036,39,59900,97900,95.0,7437,2023-04-03T22:29,0,59900
39,1005683,40,17500,35000,95.0,10710,2023-04-03T22:29,0,17500
40,2376229,41,36000,0,97.0,3815,2023-04-03T22:29,0,36000
41,1817394,42,59900,150000,93.0,7129,2023-04-03T22:29,0,59900
42,2314616,43,39000,43000,97.0,8200,2023-04-03T22:29,0,39000
43,2409397,44,31500,45000,97.0,2713,2023-04-03T22:29,-3150,28350
44,2034137,45,31800,0,97.0,16891,2023-04-03T22:29,-4770,27030
45,1763123,46,84550,89000,96.0,1658,2023-04-03T22:29,-4228,80322
46,1899755,47,29900,39000,96.0,4916,2023-04-03T22:29,0,29900
47,2453556,48,39900,42000,97.0,6246,2023-04-03T22:29,0,39900
48,3133234,49,32500,50000,87.0,20,2023-04-03T22:29,0,32500
49,2326935,50,63200,79000,96.0,12906,2023-04-03T22:29,-12640,50560
50,2708999,51,49800,62500,96.0,622,2023-04-03T22:29,-2490,47310
51,1582356,52,49200,82000,96.0,16064,2023-04-03T22:29,-2460,46740
52,2575342,53,39900,59000,96.0,825,2023-04-03T22:29,0,39900
53,2368712,54,38700,43000,97.0,5553,2023-04-03T22:29,-1935,36765
54,2313388,55,76500,85000,96.0,2104,2023-04-03T22:29,0,76500
55,3056893,56,47520,72000,94.0,56,2023-04-03T22:29,0,47520
56,2376233,57,36000,0,97.0,2202,2023-04-03T22:29,0,36000
57,2392759,58,39900,49600,95.0,3966,2023-04-03T22:29,0,39900
58,1417691,59,13900,0,97.0,18431,2023-04-03T22:29,0,13900
59,2359137,60,40200,67000,97.0,1306,2023-04-03T22:29,0,40200
60,1911516,61,48900,81900,95.0,6150,2023-04-03T22:29,0,48900
61,854337,62,33900,0,95.0,17270,2023-04-03T22:29,0,33900
62,2471760,63,31200,39000,97.0,6473,2023-04-03T22:29,-6240,24960
63,2572338,64,66900,0,96.0,469,2023-04-03T22:29,0,66900
64,1336398,65,40200,67000,96.0,19032,2023-04-03T22:29,0,40200
65,2913656,66,47900,64000,96.0,278,2023-04-03T22:29,-4790,43110
66,3034895,67,101150,119000,98.0,351,2023-04-03T22:29,0,101150
67,3010633,68,71200,89000,97.0,113,2023-04-03T22:29,-14240,56960
68,1420730,69,35000,58000,95.0,35925,2023-04-03T22:29,0,35000
69,2065703,70,59000,62000,98.0,5464,2023-04-03T22:29,-8850,50150
