,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,2272830,1,35910,39900,97.0,19279,2023-04-07T20:19,-3591,32319
1,1848166,2,44100,49000,97.0,41057,2023-04-07T20:19,0,44100
2,3143791,3,39900,68000,98.0,60,2023-04-07T20:19,-7980,31920
3,2646350,4,59800,94000,95.0,4180,2023-04-07T20:19,-11960,47840
4,3206068,5,52900,74000,98.0,240,2023-04-07T20:19,0,52900
5,2086653,6,16900,0,97.0,39501,2023-04-07T20:19,0,16900
6,2479911,7,49400,76000,97.0,4226,2023-04-07T20:19,0,49400
7,345889,8,29900,47900,95.0,9814,2023-04-07T20:19,0,29900
8,3105468,9,71100,79000,98.0,48,2023-04-07T20:19,0,71100
9,3187851,10,49900,110000,98.0,86,2023-04-07T20:19,0,49900
10,1763157,11,49400,52000,95.0,2639,2023-04-07T20:19,0,49400
11,1336398,12,40200,67000,96.0,19059,2023-04-07T20:19,-4020,36180
12,2034137,13,31800,0,97.0,17124,2023-04-07T20:19,-4770,27030
13,2377269,14,38250,45000,97.0,3916,2023-04-07T20:19,0,38250
14,1882578,15,35910,39900,97.0,9503,2023-04-07T20:19,0,35910
15,2996536,16,39900,59000,96.0,515,2023-04-07T20:19,-7980,31920
16,2392759,17,39900,49600,95.0,4020,2023-04-07T20:19,-3990,35910
17,2442409,18,39000,78000,96.0,8925,2023-04-07T20:19,-5850,33150
18,1921901,19,36900,70500,96.0,7574,2023-04-07T20:19,0,36900
19,2313388,20,76500,85000,96.0,2128,2023-04-07T20:19,0,76500
20,3134405,21,44910,49900,98.0,16,2023-04-07T20:19,0,44910
21,2149254,22,37800,0,97.0,33299,2023-04-07T20:19,-5670,32130
22,2359137,23,40200,67000,97.0,1327,2023-04-07T20:19,-4020,36180
23,2122566,24,33800,0,97.0,16045,2023-04-07T20:19,-5070,28730
24,1884943,25,29900,39000,96.0,18895,2023-04-07T20:19,0,29900
25,1582356,26,49200,82000,96.0,16150,2023-04-07T20:19,0,49200
26,1828538,27,39900,69900,95.0,2939,2023-04-07T20:19,0,39900
27,2314616,28,39000,43000,97.0,8269,2023-04-07T20:19,0,39000
28,2396645,29,31500,59000,96.0,23470,2023-04-07T20:19,0,31500
29,1706633,30,199000,0,97.0,2390,2023-04-07T20:19,0,199000
30,3034895,31,101150,119000,98.0,368,2023-04-07T20:19,0,101150
31,2409397,32,31500,45000,97.0,2751,2023-04-07T20:19,-3150,28350
32,2716375,33,110600,158000,95.0,16,2023-04-07T20:19,-11060,99540
33,1944612,34,35800,59700,97.0,2868,2023-04-07T20:19,0,35800
34,1817394,35,59900,150000,93.0,7201,2023-04-07T20:19,0,59900
35,1005680,36,17500,35000,95.0,9116,2023-04-07T20:19,0,17500
36,2038497,37,36000,45000,95.0,16309,2023-04-07T20:19,-3600,32400
37,3150516,38,79800,126000,91.0,86,2023-04-07T20:19,-15960,63840
38,1939099,39,34300,49000,97.0,11756,2023-04-07T20:19,0,34300
39,3052036,40,59400,66000,96.0,158,2023-04-07T20:19,-11880,47520
40,1943792,41,34400,43000,96.0,5369,2023-04-07T20:19,0,34400
41,3061266,42,55200,69000,100.0,1,2023-04-07T20:19,-5520,49680
42,2851485,43,66900,68900,96.0,471,2023-04-07T20:19,0,66900
43,2359143,44,40200,67000,96.0,717,2023-04-07T20:19,-4020,36180
44,1420730,45,35000,58000,95.0,35977,2023-04-07T20:19,-7000,28000
45,2453556,46,39900,42000,97.0,6273,2023-04-07T20:19,0,39900
46,1955452,47,39800,69990,95.0,2669,2023-04-07T20:19,0,39800
47,1336290,48,40200,67000,96.0,13712,2023-04-07T20:19,-4020,36180
48,1503352,49,39900,42000,97.0,8419,2023-04-07T20:19,0,39900
49,3043304,50,189000,0,98.0,42,2023-04-07T20:19,0,189000
50,2376233,51,36000,0,97.0,2221,2023-04-07T20:19,0,36000
51,2171559,52,39900,54000,96.0,4192,2023-04-07T20:19,-7980,31920
