,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,2272830,1,35910,39900,97.0,18583,2023-03-30T20:59,-3591,32319
1,2086653,2,16900,0,97.0,38794,2023-03-30T20:59,0,16900
2,2479911,3,49400,76000,97.0,4035,2023-03-30T20:59,0,49400
3,1848166,4,44100,49000,97.0,40797,2023-03-30T20:59,0,44100
4,2396645,5,39900,59000,96.0,23193,2023-03-30T20:59,0,39900
5,3165512,6,59000,62000,100.0,16,2023-03-30T20:59,0,59000
6,3071087,7,84550,89000,95.0,298,2023-03-30T20:59,0,84550
7,2149254,8,37800,0,97.0,32424,2023-03-30T20:59,-5670,32130
8,2996536,9,39900,59000,96.0,416,2023-03-30T20:59,0,39900
9,3034895,10,101150,119000,98.0,333,2023-03-30T20:59,0,101150
10,345889,11,29900,47900,95.0,9575,2023-03-30T20:59,0,29900
11,2314616,12,39000,43000,97.0,8083,2023-03-30T20:59,0,39000
12,1939099,13,34300,49000,97.0,11623,2023-03-30T20:59,0,34300
13,1582356,14,49200,82000,96.0,15996,2023-03-30T20:59,-2460,46740
14,2313388,15,76500,85000,96.0,2077,2023-03-30T20:59,0,76500
15,2375962,16,59000,62000,98.0,5213,2023-03-30T20:59,-8850,50150
16,3088318,17,113000,133000,100.0,4,2023-03-30T20:59,-16950,96050
17,3165437,18,59000,62000,100.0,6,2023-03-30T20:59,0,59000
18,1817394,19,59900,150000,93.0,7067,2023-03-30T20:59,0,59900
19,2684358,20,109000,0,97.0,3183,2023-03-30T20:59,0,109000
20,2442409,21,39000,78000,96.0,8733,2023-03-30T20:59,-7800,31200
21,2038497,22,36000,45000,95.0,16175,2023-03-30T20:59,-3600,32400
22,1706633,23,199000,0,97.0,2369,2023-03-30T20:59,0,199000
23,854337,24,33900,0,95.0,17179,2023-03-30T20:59,-3390,30510
24,996177,25,15900,0,95.0,77281,2023-03-30T20:59,0,15900
25,3034894,26,87200,109000,97.0,92,2023-03-30T20:59,0,87200
26,2326935,27,63200,79000,96.0,12839,2023-03-30T20:59,-12640,50560
27,3153427,28,48000,0,100.0,4,2023-03-30T20:59,-2400,45600
28,1763157,29,49400,52000,95.0,2596,2023-03-30T20:59,0,49400
