,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,1848166,1,44100,49000,97.0,40931,2023-04-04T22:24,0,44100
1,2272830,2,35910,39900,97.0,19069,2023-04-04T22:24,-3591,32319
2,3154713,3,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
3,345889,4,29900,47900,95.0,9714,2023-04-04T22:24,0,29900
4,2479911,5,49400,76000,97.0,4127,2023-04-04T22:24,0,49400
5,2442409,6,39000,78000,96.0,8823,2023-04-04T22:24,-3900,35100
6,2646350,7,59800,94000,95.0,4052,2023-04-04T22:24,-5980,53820
7,2086653,8,16900,0,97.0,39273,2023-04-04T22:24,0,16900
8,3154715,9,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
9,3187851,10,49900,110000,100.0,11,2023-04-04T22:24,0,49900
10,3180166,11,31200,39000,0.0,0,2023-04-04T22:24,0,31200
11,2149254,12,37800,0,97.0,32992,2023-04-04T22:24,-5670,32130
12,2377269,13,38250,45000,97.0,3835,2023-04-04T22:24,0,38250
13,2034137,14,31800,0,97.0,16944,2023-04-04T22:24,-4770,27030
14,1921901,15,36900,70500,96.0,7537,2023-04-04T22:24,0,36900
15,3154714,16,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
16,2996252,17,64000,117000,100.0,3,2023-04-04T22:24,0,64000
17,1706633,18,199000,0,97.0,2384,2023-04-04T22:24,0,199000
18,3154716,19,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
19,1763157,20,49400,52000,95.0,2621,2023-04-04T22:24,0,49400
20,1939099,21,34300,49000,97.0,11698,2023-04-04T22:24,0,34300
21,1005680,22,17500,35000,95.0,9034,2023-04-04T22:24,0,17500
22,1943792,23,34400,43000,96.0,5307,2023-04-04T22:24,0,34400
23,2457846,24,54900,82900,95.0,1438,2023-04-04T22:24,0,54900
24,2456003,25,54900,82900,95.0,2207,2023-04-04T22:24,0,54900
25,2409397,26,31500,45000,97.0,2720,2023-04-04T22:24,-3150,28350
26,996177,27,15900,0,95.0,77460,2023-04-04T22:24,0,15900
27,2122566,28,33800,0,97.0,15790,2023-04-04T22:24,-6760,27040
28,2996536,29,39900,59000,96.0,474,2023-04-04T22:24,-3990,35910
29,3180165,30,31200,39000,0.0,0,2023-04-04T22:24,0,31200
30,994588,31,39900,53000,93.0,5997,2023-04-04T22:24,-3990,35910
31,1944612,32,35800,59700,97.0,2845,2023-04-04T22:24,0,35800
32,854337,33,33900,0,95.0,17286,2023-04-04T22:24,0,33900
33,1884943,34,29900,39000,96.0,18848,2023-04-04T22:24,0,29900
34,1828538,35,39900,69900,95.0,2914,2023-04-04T22:24,0,39900
35,2364807,36,219000,0,96.0,695,2023-04-04T22:24,0,219000
36,2314616,37,39000,43000,97.0,8226,2023-04-04T22:24,0,39000
37,3154712,38,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
38,2376229,39,36000,0,97.0,3818,2023-04-04T22:24,0,36000
39,2038497,40,36000,45000,95.0,16255,2023-04-04T22:24,-3600,32400
40,1706634,41,199000,0,97.0,1531,2023-04-04T22:24,0,199000
41,1005683,42,17500,35000,95.0,10735,2023-04-04T22:24,0,17500
42,1817394,43,59900,150000,93.0,7155,2023-04-04T22:24,0,59900
43,2471760,44,35100,39000,97.0,6481,2023-04-04T22:24,-3510,31590
44,2396645,45,39900,59000,96.0,23393,2023-04-04T22:24,0,39900
45,3154711,46,49500,66000,0.0,0,2023-04-04T22:24,-4950,44550
46,1417691,47,13900,0,97.0,18466,2023-04-04T22:24,0,13900
47,2456000,48,54900,82900,95.0,552,2023-04-04T22:24,0,54900
48,3034895,49,101150,119000,98.0,353,2023-04-04T22:24,0,101150
49,2851485,50,68900,0,96.0,453,2023-04-04T22:24,0,68900
50,3043304,51,189000,0,97.0,43,2023-04-04T22:24,0,189000
51,2368712,52,38700,43000,97.0,5562,2023-04-04T22:24,-1935,36765
52,3180162,53,31200,39000,0.0,0,2023-04-04T22:24,0,31200
53,2409894,54,39000,78000,97.0,5118,2023-04-04T22:24,-3900,35100
54,3180160,55,31200,39000,0.0,0,2023-04-04T22:24,0,31200
55,2403601,56,32500,50000,96.0,2193,2023-04-04T22:24,0,32500
56,3051599,57,49000,0,97.0,110,2023-04-04T22:24,0,49000
57,2313388,58,76500,85000,96.0,2108,2023-04-04T22:24,0,76500
58,1763123,59,84550,89000,96.0,1662,2023-04-04T22:24,-4228,80322
59,2065708,60,59000,62000,98.0,6540,2023-04-04T22:24,-8850,50150
60,2392759,61,39900,49600,95.0,3975,2023-04-04T22:24,-3990,35910
61,2375962,62,59000,62000,98.0,5356,2023-04-04T22:24,-8850,50150
62,3129723,63,39000,0,98.0,19,2023-04-04T22:24,0,39000
63,1911516,64,48900,81900,95.0,6159,2023-04-04T22:24,0,48900
