,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,2272830,1,35910,39900,97.0,19972,2023-04-16T00:33,-5387,30523
1,1848166,2,44100,49000,97.0,41301,2023-04-16T00:33,-4410,39690
2,2479911,3,49400,76000,97.0,4421,2023-04-16T00:33,0,49400
3,2015684,4,39000,0,95.0,6476,2023-04-16T00:33,0,39000
4,2442409,5,39000,78000,96.0,9122,2023-04-16T00:33,-5850,33150
5,2313388,6,68000,85000,96.0,2206,2023-04-16T00:33,-13600,54400
6,2086653,7,16900,0,97.0,40160,2023-04-16T00:33,0,16900
7,1763157,8,44200,52000,95.0,2731,2023-04-16T00:33,0,44200
8,345889,9,29900,47900,95.0,10082,2023-04-16T00:33,0,29900
9,3176118,10,65550,69000,97.0,33,2023-04-16T00:33,-9833,55717
10,3176119,11,65550,69000,97.0,30,2023-04-16T00:33,-9833,55717
11,3161295,12,45000,0,0.0,0,2023-04-16T00:33,0,45000
12,2462040,13,38000,45000,95.0,3914,2023-04-16T00:33,-7600,30400
13,3105468,14,67150,79000,98.0,85,2023-04-16T00:33,0,67150
14,3149803,15,89100,99000,91.0,7,2023-04-16T00:33,0,89100
15,2646350,16,59800,94000,95.0,4587,2023-04-16T00:33,-8970,50830
16,2454238,17,97200,108000,97.0,1603,2023-04-16T00:33,-14580,82620
17,2285512,18,44200,52000,96.0,1763,2023-04-16T00:33,0,44200
18,1882578,19,35910,39900,97.0,10248,2023-04-16T00:33,0,35910
19,2034137,20,31800,0,97.0,17690,2023-04-16T00:33,-4770,27030
20,2149254,21,37800,0,97.0,33942,2023-04-16T00:33,-5670,32130
21,1921901,22,36900,70500,96.0,7678,2023-04-16T00:33,0,36900
22,3175768,23,49500,66000,97.0,166,2023-04-16T00:33,-4950,44550
23,2364807,24,219000,0,96.0,726,2023-04-16T00:33,0,219000
24,3064420,25,55200,69000,98.0,83,2023-04-16T00:33,0,55200
25,2085005,26,48300,69000,95.0,2114,2023-04-16T00:33,0,48300
26,1706633,27,199000,0,97.0,2428,2023-04-16T00:33,0,199000
27,1779737,28,27200,32000,96.0,7320,2023-04-16T00:33,-5440,21760
28,2377269,29,45000,0,97.0,4122,2023-04-16T00:33,0,45000
29,1763123,30,84550,89000,96.0,1683,2023-04-16T00:33,0,84550
30,2456003,31,37900,82900,95.0,2259,2023-04-16T00:33,0,37900
31,2409397,32,45000,0,97.0,2832,2023-04-16T00:33,-4500,40500
32,1884943,33,29900,39000,96.0,18990,2023-04-16T00:33,-4485,25415
33,3143791,34,45900,68000,98.0,425,2023-04-16T00:33,-6885,39015
34,3043051,35,68000,85000,96.0,98,2023-04-16T00:33,-13600,54400
35,1939099,36,34300,49000,97.0,11952,2023-04-16T00:33,0,34300
36,994588,37,39900,53000,93.0,6113,2023-04-16T00:33,-3990,35910
37,2398381,38,27000,45000,96.0,3621,2023-04-16T00:33,0,27000
38,1817394,39,59900,150000,93.0,7306,2023-04-16T00:33,0,59900
39,1005680,40,17500,35000,95.0,9323,2023-04-16T00:33,0,17500
40,1944612,41,35800,59700,97.0,2976,2023-04-16T00:33,0,35800
41,3067178,42,29750,35000,96.0,156,2023-04-16T00:33,-5950,23800
42,2462039,43,38000,45000,96.0,1489,2023-04-16T00:33,-7600,30400
43,2851485,44,55400,68900,96.0,507,2023-04-16T00:33,-8310,47090
44,3219911,45,69900,118000,100.0,5,2023-04-16T00:33,0,69900
45,3033227,46,42000,0,97.0,88,2023-04-16T00:33,0,42000
46,2392759,47,39900,49600,95.0,4141,2023-04-16T00:33,-5985,33915
47,2122566,48,33800,0,97.0,16636,2023-04-16T00:33,-5070,28730
48,2326935,49,55300,79000,96.0,13056,2023-04-16T00:33,-11060,44240
49,2376229,50,36000,0,97.0,3880,2023-04-16T00:33,0,36000
50,1899755,51,29900,39000,96.0,5028,2023-04-16T00:33,-4485,25415
51,2913656,52,47900,64000,96.0,373,2023-04-16T00:33,-4790,43110
52,3032250,53,44800,64000,96.0,970,2023-04-16T00:33,-6720,38080
53,3129723,54,27300,39000,98.0,35,2023-04-16T00:33,-4095,23205
54,1848824,55,153300,219000,95.0,66,2023-04-16T00:33,0,153300
55,2722805,56,63200,79000,96.0,953,2023-04-16T00:33,0,63200
56,2775713,57,39800,49000,93.0,3013,2023-04-16T00:33,-5970,33830
57,956939,58,65000,0,95.0,13556,2023-04-16T00:33,-9750,55250
58,1498105,59,189000,0,97.0,2032,2023-04-16T00:33,0,189000
59,2453556,60,39900,42000,97.0,6325,2023-04-16T00:33,0,39900
60,1900341,61,34400,43000,97.0,2304,2023-04-16T00:33,-6880,27520
61,1763218,62,84550,89000,96.0,1525,2023-04-16T00:33,0,84550
62,1574201,63,63200,79000,97.0,4609,2023-04-16T00:33,0,63200
63,2065712,64,59000,62000,98.0,6801,2023-04-16T00:33,-5900,53100
64,3175651,65,39600,55000,98.0,116,2023-04-16T00:33,-3960,35640
65,3043045,66,68000,85000,99.0,62,2023-04-16T00:33,-13600,54400
66,1005683,67,17500,35000,95.0,10953,2023-04-16T00:33,0,17500
67,2562821,68,81900,91000,97.0,116,2023-04-16T00:33,0,81900
68,1582356,69,49200,82000,96.0,16311,2023-04-16T00:33,0,49200
69,2457846,70,37900,82900,95.0,1464,2023-04-16T00:33,0,37900
70,2065708,71,59000,62000,98.0,6780,2023-04-16T00:33,-5900,53100
71,3163734,72,67150,79000,98.0,76,2023-04-16T00:33,0,67150
72,3034895,73,101150,119000,98.0,410,2023-04-16T00:33,0,101150
73,3187851,74,49900,110000,97.0,254,2023-04-16T00:33,0,49900
74,3054344,75,159000,0,98.0,311,2023-04-16T00:33,-7950,151050
75,2708999,76,36800,62500,96.0,671,2023-04-16T00:33,0,36800
76,2401885,77,23900,59000,96.0,3530,2023-04-16T00:33,0,23900
77,1706634,78,199000,0,97.0,1570,2023-04-16T00:33,0,199000
78,2403601,79,32500,50000,96.0,2292,2023-04-16T00:33,-4875,27625
79,2038497,80,36000,45000,95.0,16442,2023-04-16T00:33,-3600,32400
80,2314616,81,39000,43000,97.0,8411,2023-04-16T00:33,-5850,33150
81,2376233,82,36000,0,97.0,2256,2023-04-16T00:33,0,36000
82,2471760,83,35100,39000,97.0,6572,2023-04-16T00:33,-7020,28080
83,1503352,84,39900,42000,97.0,8504,2023-04-16T00:33,0,39900
