,item_id,rank,price,del_price,rating,rating_count,time,coupon,real_price
0,3163296,1,62300,89000,0.0,0,2023-03-24T20:08,-6230,56070
1,3162405,2,62300,89000,0.0,0,2023-03-24T20:08,-6230,56070
2,3163289,3,62300,89000,0.0,0,2023-03-24T20:08,-6230,56070
3,3163293,4,62300,89000,0.0,0,2023-03-24T20:08,-6230,56070
4,2272830,5,35910,39900,97.0,17964,2023-03-24T20:08,-7182,28728
5,3071087,6,84550,89000,95.0,260,2023-03-24T20:08,-16910,67640
6,2086653,7,16900,0,97.0,38197,2023-03-24T20:08,0,16900
7,2660716,8,50400,72000,96.0,1884,2023-03-24T20:08,0,50400
8,1848166,9,34300,49000,97.0,40560,2023-03-24T20:08,0,34300
9,2392759,10,39680,49600,95.0,3834,2023-03-24T20:08,-7936,31744
10,2453556,11,39900,42000,97.0,6100,2023-03-24T20:08,-7980,31920
11,345889,12,29900,47900,95.0,9441,2023-03-24T20:08,0,29900
12,1503352,13,39900,42000,97.0,8272,2023-03-24T20:08,-7980,31920
13,2149254,14,37800,0,97.0,31928,2023-03-24T20:08,-5670,32130
14,2453552,15,39900,42000,97.0,2852,2023-03-24T20:08,-7980,31920
15,2375962,16,59000,62000,98.0,4986,2023-03-24T20:08,-8850,50150
16,1782641,17,39900,42000,97.0,2566,2023-03-24T20:08,-7980,31920
17,2396645,18,39900,59000,96.0,22838,2023-03-24T20:08,0,39900
18,3033496,19,129000,149000,99.0,47,2023-03-24T20:08,-12900,116100
19,2313388,20,85000,0,96.0,2029,2023-03-24T20:08,0,85000
20,1817394,21,59900,150000,93.0,6971,2023-03-24T20:08,0,59900
21,3071084,22,51300,54000,95.0,78,2023-03-24T20:08,-10260,41040
22,2392775,23,39680,49600,96.0,1246,2023-03-24T20:08,-7936,31744
23,1782647,24,39900,42000,97.0,3434,2023-03-24T20:08,-7980,31920
24,2038497,25,36000,45000,95.0,16057,2023-03-24T20:08,-7200,28800
25,2204747,26,71250,75000,97.0,2062,2023-03-24T20:08,-14250,57000
26,1582356,27,49200,82000,96.0,15881,2023-03-24T20:08,0,49200
27,1939099,28,29400,49000,97.0,11533,2023-03-24T20:08,0,29400
28,1549281,29,71250,75000,97.0,5695,2023-03-24T20:08,-14250,57000
29,2730861,30,39900,57000,94.0,167,2023-03-24T20:08,0,39900
30,2326935,31,55300,79000,96.0,12724,2023-03-24T20:08,-5530,49770
31,2562821,32,72800,91000,97.0,72,2023-03-24T20:08,0,72800
32,1828538,33,39900,69900,95.0,2846,2023-03-24T20:08,0,39900
