,item_id,img,product_name,product_url,brand,brand_url,time,category,rank,real_price
0,1848166,https://image.msscdn.net/images/goods_img/20210316/1848166/1848166_16825796603253_125.jpg,에센셜 쿨 코튼 2-PACK 티셔츠 블랙,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,커버낫,https://www.musinsa.com/brands/covernat,2023-04-30T19:45,001,1,30870
1,1763157,https://image.msscdn.net/images/goods_img/20210126/1763157/1763157_12_125.jpg,"5color 남 레귤러핏 인스티튜셔널 로고 반팔 티셔츠 (화이트,블랙,미드그레이,그레이,베이지) J321612",https://www.musinsa.com/app/goods/1848166?loc=goods_rank,캘빈클라인 진,https://www.musinsa.com/brands/calvinkleinjeans,2023-04-30T19:45,001,2,49300
2,2442409,https://image.msscdn.net/images/goods_img/20220324/2442409/2442409_16826575045370_125.jpg,(23SS) [ONEMILE WEAR] 2PACK SMALL ARCH TEE WHITE / BLACK,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,예일,https://www.musinsa.com/brands/yale,2023-04-30T19:45,001,3,27300
3,2272830,https://image.msscdn.net/images/goods_img/20211220/2272830/2272830_16823159936542_125.jpg,(시티보이) 오버핏 옥스포드 셔츠_SPYWD23C01,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,스파오,https://www.musinsa.com/brands/spao,2023-04-30T19:45,001,4,28728
4,3187851,https://image.msscdn.net/images/goods_img/20230329/3187851/3187851_16800852325781_125.jpg,[2PACK] 쿨 니트 카라 OR 라운드 니트 세트,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,수아레,https://www.musinsa.com/brands/suare,2023-04-30T19:45,001,5,44910
5,1921901,https://image.msscdn.net/images/goods_img/20210427/1921901/1921901_4_125.jpg,[패키지] 스테이 얼론 + 보드마스터 그래픽 티셔츠 2PACK ( JDST1315+JDST1358),https://www.musinsa.com/app/goods/1848166?loc=goods_rank,페플,https://www.musinsa.com/brands/fp142muji,2023-04-30T19:45,001,6,36900
6,3143791,https://image.msscdn.net/images/goods_img/20230313/3143791/3143791_16806589017590_125.jpg,[Package][카라+라운드 선택] COOL 린넨 라이크 하프 니트_16 COLOR,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,키뮤어,https://www.musinsa.com/brands/kiimuir,2023-04-30T19:45,001,7,36720
7,3204179,https://image.msscdn.net/images/goods_img/20230404/3204179/3204179_16813597497954_125.jpg,[패키지] NBNED2A063 / 프로즌 쿨코튼 2-PACK 티셔츠,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,뉴발란스,https://www.musinsa.com/brands/newbalance,2023-04-30T19:45,001,8,49900
8,2646350,https://image.msscdn.net/images/goods_img/20220704/2646350/2646350_16786687126292_125.jpg,[23SS Ver.][Package]시티보이 빅오버 옥스포드 셔츠_8 Color,https://www.musinsa.com/app/goods/1848166?loc=goods_rank,라퍼지스토어,https://www.musinsa.com/brands/lafudgestore,2023-04-30T19:45,001,9,53820
9,2285512,https://image.msscdn.net/images/goods_img/20211229/2285512/2285512_16805007981654_125.jpg,"2color 여 슬림핏 인스티튜셔널 로고 반팔 티셔츠 (화이트,블랙) J217960",https://www.musinsa.com/app/goods/1848166?loc=goods_rank,캘빈클라인 진,https://www.musinsa.com/brands/calvinkleinjeans,2023-04-30T19:45,001,10,46835
